lib2268	lib2269	lib2366	lib2367	lib2368	lib2372	lib2373	lib2377	lib2378
ENSG00000079841	0	0	0	0	0	0	0	0	0
ENSG00000079931	0	0	0	0	0	0	0	0	0
ENSG00000079950	0	0	6.92438066695372	5.70621567438656	6.06003450356563	2.18027746613537	0	0	5.37115838474725
ENSG00000079974	0	0	1.00254882056099	0.317561548341594	0.202351335782204	0	2.7461396583465	0.128291853814763	0
ENSG00000079999	21.2855694483595	27.2757538366109	13.9783493190722	27.9944956214735	25.4831301348721	58.3647006430296	3.33484036267012	19.6185390295319	22.4885518698108
ENSG00000080007	0	0	0	0	0	0	0	0	0
ENSG00000080031	0	0	0	0	0	0	0	0	0
ENSG00000080166	0	0	0	0	0	0	0	0	0
ENSG00000080189	12.5420104101606	20.6586878255188	10.2951031157564	15.9819218306746	7.98724456060914	13.7065473349219	0.101621313265674	11.8686486194534	0
ENSG00000080200	0	0	0.239862927850082	4.10278983383637	0.387305498622482	0	2.23387638564069	14.6104513865547	0
ENSG00000080224	0	0	0	0	0	0	0	0	0
ENSG00000080293	0	0	0	0	0	0	0	0	0
ENSG00000080298	0	0.255278623357146	1.20416054250676	0.286067180835389	3.24058691573905	0.076703778029145	0	4.54569150255348	0.326387760321196
ENSG00000080345	6.2946916322103	11.5233082601927	9.0291853361256	5.59731656237827	4.58864653257035	8.80744329071148	1.52852388085717	4.40351178191407	7.60467545916406
ENSG00000080371	30.3070821466487	31.8047884963768	17.2528281046113	7.76175018436445	16.9570783654318	43.5772340309394	27.8070122249846	18.4300807620348	0
ENSG00000080493	0	0	0	0	0	0	0	0	0
ENSG00000080503	5.16349766369066	4.13022752702544	6.11312061028256	5.10064670800667	4.49403460437095	0	18.7051706774092	3.51067382301829	0
ENSG00000080511	0	0	0	0	0	0	0	0	0
ENSG00000080546	0	0.957114914844809	8.34423160258472	9.04006685918453	4.81657421481348	0	0	0	1.04890633721133
ENSG00000080561	0	0	0	0	0	0	0	0	0
ENSG00000080572	0	0	0	0	0	0	0	0	0
ENSG00000080573	0	0	0	0	0	0	0	0	0
ENSG00000080603	4.63236300435432	8.51448675168064	3.18755635780774	3.12998276604606	4.33200083887357	3.16748694582268	0.305592721446949	1.71317099452984	6.39350580267243
ENSG00000080608	36.1042829880334	0.307500655958132	5.71132082205494	14.1280912147047	4.9769749664011	19.957314629878	23.5408117287164	32.2967475097435	12.0895624125294
ENSG00000080618	0	0	0	0	0	0	0	0	0
ENSG00000080644	0	0	0	0	0	0	0	0	0
ENSG00000080709	0	0	0	0	0	0	0	0	0
ENSG00000080802	3.9378971135727	1.89343587754266	7.8149930870808	9.74455721575096	10.2152442934394	0	0	0.698448317558064	38.9355290311039
ENSG00000080815	12.5709124035766	1.01730847827391	25.6429944956391	22.6100728598156	19.7477086624683	8.30407617410105	16.5947641134189	16.8868579909108	0
ENSG00000080819	0.281543277435735	0	3.07306739327928	4.54256599903191	2.57292358692739	3.13201930648875	0	0	3.14671901163398
ENSG00000080822	31.9133466315459	38.635687468852	33.423987789592	32.6924806423146	31.2074297557507	31.4760175819604	28.9805982129166	19.1737528962043	30.5676208717618
ENSG00000080823	0	0	0	0	0	0	0	0.29357577277304	0
ENSG00000080824	94.4568586820539	108.47916777795	55.399325575407	55.5777945065941	50.3232029409804	94.8455967827652	85.5913388070346	96.0733730170444	97.2960314871585
ENSG00000080839	0.966770554716016	0	12.7507900044478	9.84183505116352	1.26213875081196	0	0.963487693968102	0	0
ENSG00000080845	0.5151174657303	0	0.885030757479396	0.791540353226041	0.896661862592264	2.9713226637437	1.9964322094529	1.11921178540686	0.507997313133243
ENSG00000080854	0	0	0	0	0	0	0	0	0
ENSG00000080910	0	0	0	0	0	0	0	0	0
ENSG00000080947	0.483939685197547	0	2.34766238812099	0	1.13722769914251	0	0	0	0
ENSG00000080986	14.3898935879943	9.19023966848069	11.953336341779	5.45222804408024	5.40427827423831	12.9136006252771	0	9.30007111316199	0
ENSG00000081014	0	0	2.82117334040588	5.24763204790004	1.03383485280733	2.6917637219271	0	3.62549626629759	0
ENSG00000081019	13.4831877745057	0.108756909878346	20.9693306700422	16.5748403790029	16.3600427720132	24.9008479939716	16.8626232997873	20.5805936579703	2.08577536386502
ENSG00000081026	0	0	0	0.284876428675895	0	0	0	0	0
ENSG00000081041	0	0	0	0	0	0	0	0	0
ENSG00000081051	0	0	0	0	0	0	0	0	0
ENSG00000081052	0	0	0.0957067012540905	0	1.13327238411448	0	0	0	0
ENSG00000081059	0	0	0.493455910551542	0.22329175936272	0.607071123645935	1.22138218902265	3.82324910166548	0	0
ENSG00000081087	0.513303478282951	28.2717829108022	4.6689571029574	9.07065883170258	10.163611021138	0	0.113680101052616	0	0
ENSG00000081138	0	0	0	0	0	0	0	0	0
ENSG00000081148	0	0	0	0.147763060621822	0	0	0	0	0
ENSG00000081154	30.2659023243415	1.44773684598374	44.4954549651896	38.1251074918749	33.9993473986834	24.4689008319434	32.2675327745919	43.6941329157962	9.71780871239905
ENSG00000081177	0	3.76560000855369	5.59802243751798	6.91322418213818	6.71258022022827	8.59422759964029	0	6.60134564913543	0
ENSG00000081181	3.02200397279903	2.36793719989299	4.4504131466573	2.9852196358743	2.25445031580144	4.26897623417781	18.3572855481153	0.268000093651545	7.94728711069648
ENSG00000081189	0	0	0	0	0.905214014222312	0	0	0	0
ENSG00000081237	52.8567683371876	78.6340358789234	97.659047581219	102.220885096457	101.62800916577	52.5816352308568	51.9873816785338	53.6477199252181	69.8539014820443
ENSG00000081248	0	0	0	0	0	0	0	0	0
ENSG00000081277	0	0	0	0	0	0	0	0	0
ENSG00000081307	0.0924090233990267	1.26714868889438	1.40090539167815	1.49097535384051	1.32706059019296	3.25533733942919	4.91174561449629	0.458925640169137	0
ENSG00000081320	113.933077589258	115.219252002405	185.076815880042	207.561285144341	192.649449183148	148.003985574729	122.862806170767	152.199955891314	176.892220142933
ENSG00000081377	4.64738288893391	0	2.43731199842985	2.57342936370196	4.64609502425421	0	0	0	0
ENSG00000081386	0	0	1.38305032438166	11.4876145958343	7.27859279293126	0.939721297637292	0	3.14636430479481	0
ENSG00000081479	0	0	0	0	0	0	0	0	0
ENSG00000081665	0	0	0.34984325634726	2.30493786316259	1.65701124787263	0	0	0	0
ENSG00000081692	0	0	1.3583768849569	1.98586883891047	1.68720348056553	13.418371805822	13.8528579755671	0.9627266126165	0
ENSG00000081721	33.6895800121427	26.3212447629933	7.83908733821894	11.136165049341	9.9727617408556	12.5894643622388	0	7.78188984370848	0
ENSG00000081760	0	0	1.10294383118456	0.998177398536749	1.22968148985998	0	0.0431591065496117	0	0
ENSG00000081791	22.3041258259291	9.2121355730474	19.8802280649582	27.3908633122259	19.9970372746313	0.110719118252349	22.6152271646003	6.22790295843831	10.7181820189566
ENSG00000081800	0	0	0	0	0	0	0	0	0
ENSG00000081803	0	0	0	0	0	0	0	0	0
ENSG00000081818	0	0	0	0	0	0	0	0	0
ENSG00000081842	0	0	0	0	0	0	0	0	0
ENSG00000081853	0	0	0	0	0	0	0	0	0
ENSG00000081870	4.15283279044484	4.067519160275	6.23566695339121	8.81231338325598	6.97063914553333	6.59972247796748	13.4016052232776	2.70075871387277	24.4425707144435
ENSG00000081913	0	0	0.859046438429186	0.791582738251649	1.93353067144971	0	0	0	0.677366020175025
ENSG00000081923	0.395118029816785	0	1.24590408225963	0	1.85700483627351	0	0	1.47168903078635	0
ENSG00000081985	40.0132718537454	74.463394138881	16.5313674587958	26.1819002663705	15.7862527769354	11.1417470019744	28.6299273940706	31.5269974423206	76.463157774128
ENSG00000082014	0	0	0	0	0	0	0	0	0
ENSG00000082068	1.76889611449155	0.105459981297997	3.63767179044243	1.65450968051207	2.40973574622599	2.18644766809728	2.24832281208839	12.0313119556362	7.78680131476386
ENSG00000082074	1.56741310236136	15.6591724506749	63.0025069468442	67.0944858296635	61.9733510468747	22.3262767175089	50.780343376371	2.96539196818721	30.0316698522111
ENSG00000082126	0	0	0	0	0	0	0	0	0
ENSG00000082146	0	0	0	0.533213376022563	0	0	0	0	0
ENSG00000082153	31.0088502063175	32.8740959321133	25.1462533981098	22.0464840829742	18.368264748279	36.2691082264926	29.2738138803195	29.8801074279734	34.9314512612341
ENSG00000082175	0	0	0	0	0	0	0	0	0
ENSG00000082196	0	0	0	0	0	0	0	0	0
ENSG00000082212	0.137653585593794	8.49401923545064	5.67611072344959	3.17282100722217	6.11012551678707	10.7192607875321	1.64623386721782	0.341810559004752	0
ENSG00000082213	10.3132133479692	17.2444373829763	14.2945458572479	14.9581004026492	8.51811114004605	0	19.5775100781004	0	14.3911381419438
ENSG00000082258	0.600745209815104	0.051485333694751	7.42236575592778	9.11578777406577	9.36240421460128	4.13044743555211	1.74622367664585	1.21202515189995	0
ENSG00000082269	0	0	2.08379448234146	0.402742770447062	1.40670771503143	0	0	0	0
ENSG00000082293	0	0	0	0	0	0	0	0	0
ENSG00000082397	0	0	0	0	0	0	0	0	0
ENSG00000082438	0	0	0	0	0	0	0	0	0
ENSG00000082458	0	0.253065111659835	1.06315626051829	2.2686936213704	0	0	0	0	0
ENSG00000082482	0	0	0	0	0	0	0	0	0
ENSG00000082497	0	0	0	0	0	0	0	0	0
ENSG00000082512	7.13474883674145	0	2.72104661938964	5.99884447370196	3.98358569458949	0	0	0	0.413022281556122
ENSG00000082515	6.04798855195667	4.76093324903046	8.28574281369917	2.58151851719222	5.11763056284978	7.89094134904106	3.7206490184551	5.56218132339669	4.56533625814737
ENSG00000082516	36.3569123363695	41.7695850425126	5.21372042767132	4.52974035141705	1.603536937507	48.734562706157	22.0338579194345	19.2147074958712	50.389929691433
ENSG00000082556	0	0	0	0	0	0	0	0	0
ENSG00000082641	0.100509149880679	0.275644158565002	1.42212182838442	1.59592627057244	0.524867011130003	0.538349676487142	0.178076179859428	0.207980347658038	6.07935224655601
ENSG00000082684	0	0	0.337569439472374	0	0	0	0	0	0
ENSG00000082701	0.0871786083621418	12.0738146313704	1.37447769840409	6.2961428785335	2.39008261649926	0.538786487798241	2.31686869718152	3.13888843919457	0
ENSG00000082781	0	0	0	0	0	0	0	0	0
ENSG00000082805	0	0	2.00824481106562	1.79975407837379	2.13543862186339	0.0499212145268778	0	0.075215542656562	0
ENSG00000082898	2.3212882124455	5.24529329435536	3.96510900061297	2.86360002752887	2.94512338724549	1.13152852795721	13.7718243117168	1.78604067143105	8.94186129157276
ENSG00000082929	0	0	0	0	0	0	0	0	0
ENSG00000082996	20.8864968388509	21.8691732950747	11.0873114525988	12.8173447270281	13.5903158998908	0.742336022575888	3.19216448898837	7.20789531051272	0
ENSG00000083067	0	0	0	0	0	0	0	0	0
ENSG00000083093	18.2995479700689	1.08627949115645	4.03517231993012	3.65187935692924	6.92926022336215	0	0	3.44242412784232	0
ENSG00000083097	0	0	2.12087313292533	2.68718187928637	5.03440103381232	3.4363241075132	0	0	0
ENSG00000083099	8.9839779830319	0.535616615532279	7.85028105050988	5.65918020482164	11.9473156326425	6.55244172715667	10.974026699428	8.24437456607494	35.3658188075825
ENSG00000083123	0	0	0.356496349807005	1.50562287509671	2.68628693978578	0	0	1.94642355966138	0
ENSG00000083168	10.2336336598389	2.21569877697512	20.0321355881699	15.26541547052	15.0790767324864	6.80547342258766	1.43142222195828	24.0739146532006	16.367824778341
ENSG00000083223	16.3338736326345	15.2513158303319	32.3735087027849	32.8142233892332	28.8748009014242	20.5823101625126	15.1171733491809	23.6725625770217	23.3160054243198
ENSG00000083290	0	0	0	0.719148065618289	4.04781915009293	0	9.0173936316281	0	0
ENSG00000083307	0	0	0	0	0	0	0	0.253173686333928	0
ENSG00000083312	11.7248284818096	5.37624866000391	7.78914359678308	5.62302106975336	5.80106187863007	19.1540980423283	2.13356952768769	10.5701134281965	0.441889046114413
ENSG00000083444	30.6276810915052	0	5.48377908227479	5.6370892162794	5.01205546025188	12.8651915738789	0	0	11.330130654319
ENSG00000083454	4.06951513958506	0	1.67805425651626	2.75145319805998	1.80636401064812	1.81084771070593	0	9.49879397921347	0.21404078556292
ENSG00000083457	5.90627266344771	3.37454674629179	2.38768290933872	4.15969722719086	2.67734717873432	2.02790567555208	0.981036124289019	0.712930158063324	1.94154462704931
ENSG00000083520	4.83393849842887	0	5.79356513835466	3.7576595988776	2.07885363234042	4.00676443047712	14.5848174649971	4.9425171559572	8.97340599189089
ENSG00000083535	4.58533744602324	0	3.58776523262106	4.09118292532736	3.86209800409897	1.82829540287551	17.0997733848475	4.59110861541438	0
ENSG00000083544	0.337650350624002	0	0.818995685559713	3.28599074711195	3.52647556067102	1.8085314346007	0	0	0.591970163637446
ENSG00000083622	0	0	2.58586270755401	0	2.78358659337984	0	0	0	0
ENSG00000083635	12.1677570367719	0	4.17647928711472	1.76388980012046	2.39777447677164	0	0	1.42518950146311	26.8669608625049
ENSG00000083642	6.79250620622826	4.8409070657177	19.6191162124075	17.6476289607503	17.0354258227625	15.5213515300304	19.3582257519668	11.0964587271108	5.75846071081067
ENSG00000083720	29.7433522025363	0	25.4175213694191	24.0719955357554	20.4516803206234	44.3526988029496	12.7993077176828	4.99384594893449	74.1830489995122
ENSG00000083750	0	0.485027507191848	5.36225666247687	2.17410215998964	0.923563696546058	0	0	0	0
ENSG00000083782	0	0	0	0	0	0	0	0	0
ENSG00000083799	25.65557908481	39.5948530113242	25.8535985536822	29.7364304961639	30.9276416325708	41.9330815669788	41.9723560993662	18.892969950201	41.221287411967
ENSG00000083807	0.195535239633721	0	1.89714024983474	3.00463569854666	2.63784433597036	1.77240604747053	3.3777685245202	8.57783324139145	0
ENSG00000083812	0	0	1.53629765441881	0.973257465063503	4.65122310487724	4.40372554573707	0	0	0
ENSG00000083814	0.0749667554234389	0	2.00021098904869	9.7916171773285	5.67649676719913	18.9032135875387	5.27966149514638	0	0.098574047961229
ENSG00000083817	0	0	4.17615312707668	0	4.49547604459938	0	0	0	0
ENSG00000083828	0	0	7.07702841888615	15.5737661861842	7.35085822386606	6.3270087368058	0	21.4805959369034	0
ENSG00000083838	0	0	0.278458533090302	0.588019396851613	1.89841934349457	0	0	0	0
ENSG00000083842	0	0	0	0	0	0	0	0	0
ENSG00000083844	0	0	0.286260673646491	3.26427373108705	0.462223712252681	0	0	0	0
ENSG00000083845	23.4833208868488	18.9629574573367	23.5753250330359	30.0708047942424	26.3999066984828	23.5438033881765	19.7630219485604	23.9726846993705	23.1587253541329
ENSG00000083857	0	0	0	0	0	0	0	0	0
ENSG00000083896	2.40959171586639	0.213169448332426	5.09049412586548	3.58318975103004	5.37825418197338	0.0960767993366807	0	8.00991321206249	0
ENSG00000083937	14.2661300560618	15.3096071264262	21.8152781146374	15.7263911030314	11.1343463735194	14.7586228904461	1.23632057287899	30.2263672355955	33.031419876475
ENSG00000084070	36.2412447477204	63.8193723988291	30.5356978114015	33.1203359299706	36.3568331263811	44.324527330812	3.04153098348056	30.549715172262	24.5792969669149
ENSG00000084072	4.56882541148855	6.44921548386881	7.33369041431676	8.05298773378495	7.98216551115359	5.3151115433243	6.33892324123773	8.34187351510088	2.47370301115712
ENSG00000084073	80.6061406597203	92.81550666335	85.841721075279	66.8234798231019	81.2408005483206	133.369294656515	108.802383598236	50.829386804338	90.6770720181816
ENSG00000084090	44.86555955731	30.4299451632656	35.6898225180278	30.5417656877182	34.1360379731655	59.868808087132	33.9756288537101	36.296998602722	34.127642764881
ENSG00000084092	1.87805442459328	0	4.84006864617429	0.721464501554395	1.8388788739868	0.870514882891823	0	0	0
ENSG00000084093	10.8728908114592	48.3310889155262	34.9442170226963	29.6558358447196	37.1430117044301	21.8391208329467	29.4979176770113	44.7728565136857	34.3123248465694
ENSG00000084110	0	0	0	0	0.461354385572961	0	0	0	0
ENSG00000084112	16.2577880070447	10.3058071690212	4.19515500056616	3.23752030434913	6.77389629925807	7.38518320342511	0	4.09947424967808	1.15777141010146
ENSG00000084207	18.1298049836851	17.7035455601731	12.6595190562041	15.6177226475768	13.4481997487256	20.8814701607159	18.2507491342139	12.4482990219281	18.0598058745483
ENSG00000084234	1.76974499447739	11.5877006293936	4.02435586937213	1.97158490373729	4.73639855668252	2.29687177434095	0.470329460028285	6.53680625777034	0.465408772140125
ENSG00000084444	0	0	2.172586926883	0	2.11597601863222	6.95911716872341	0	0	0
ENSG00000084453	0	0	0	0	0	0	0	0	0
ENSG00000084463	22.7507893681938	25.5021236576989	19.0515182183573	15.8149406024854	11.0791761887857	17.185153230542	16.7952107854695	14.7957781432976	2.3742136686878
ENSG00000084623	67.6755082628398	72.0048119852272	47.4887626767287	46.9527345890902	42.2551902746604	55.6737113391718	70.9796469688084	58.7319708342078	73.2131885230819
ENSG00000084628	0	0	0	0	0	0	0	0	0
ENSG00000084636	0	0	0	0	0	0	0	0	0
ENSG00000084652	224.30516818013	205.810641239625	126.118335613071	141.445604745497	127.671319333465	257.449086975499	182.972259193866	205.863786870391	236.309461372358
ENSG00000084674	0	0	0	0	0	0	0	0	0
ENSG00000084676	1.00374919556561	3.78504547876348	8.46046879601869	7.71191083262883	6.35551334880115	4.4664705021794	3.26777983731308	10.2812781639291	18.8076247424411
ENSG00000084693	0.742462476073709	0	0.700348903712918	0	1.29239994950914	0.611814843604769	0	0.102423579730586	0
ENSG00000084710	0	0	0	0	0	0	0	0	0
ENSG00000084731	0	0	1.86038627704436	0.491070970423395	5.0900376389827	0	0	0	0
ENSG00000084733	33.2362650301378	80.5224110336173	48.2617454799706	25.6502828178588	39.6936653762051	66.5045426877538	117.640074143271	18.3193683648191	39.7829757178228
ENSG00000084734	0	0	0	0	0	0	0	0	0
ENSG00000084754	61.4864554124517	67.043780977011	72.9527735140204	83.5534159231778	65.3780175530322	86.6222101743822	33.6658020349021	59.9676335963628	34.8721133861821
ENSG00000084764	0	0	0	0	0	0	0	0	0
ENSG00000084774	3.00021026175795	40.1772047040448	0.619338723172422	4.6101863134799	1.25005401597757	0.552317283104521	0.169646664059888	11.9673703735248	1.67871784202147
ENSG00000085063	41.646466623286	44.7146983582338	42.3038888197378	45.3161418098427	44.0206355536095	42.6581369080438	40.7325342236903	27.4281285114067	25.4347167259834
ENSG00000085117	34.744383671674	48.4572662900315	40.9370259182299	51.4115835417453	43.9379812443115	43.6799840330897	51.8245108561355	47.0700023726094	43.99345520278
ENSG00000085185	0.831905798332434	0	0.690316598280938	1.81656565717703	0.514454234407285	0	0.698173387415007	0	0
ENSG00000085224	3.60370434091923	8.26225556010923	22.1323364247524	17.6314892580856	18.931752201983	6.20047766306039	5.7846565834139	3.18564294289929	18.9161853991583
ENSG00000085231	40.4096445571188	27.7568548410172	16.577661528126	24.5622599637085	18.04027610505	36.2841601215783	36.9225935368147	42.6592825862336	33.7862572347619
ENSG00000085265	0	0	0	0	0	0	0	0	0
ENSG00000085274	2.32831207632932	1.2943267406401	8.47123751667771	4.54468837605919	8.70821250123602	5.52248537625238	0	3.04699698312807	1.15840754823888
ENSG00000085276	0	0	0	0	0	0	0	0	0
ENSG00000085365	14.8304002968058	1.81919714310928	12.5845318434295	8.00881028395119	8.66004717940395	9.95621385466603	5.16278313304097	12.4713178332287	0
ENSG00000085377	27.7034244350806	2.92215535632728	9.82105432363945	5.89426141820157	9.45916294783835	15.5409969147137	0	20.108128238825	0
ENSG00000085382	0	0	0.0998699992851221	1.83478601282521	0.0537532000981367	0	0	0	0
ENSG00000085415	9.41295906112476	3.37578619325424	9.83524659867362	2.44777944372208	7.31026691093781	8.53226538386736	15.2661670289889	8.27063005776816	7.55322455435866
ENSG00000085433	0	0	0	2.82819140788768	3.54103427442037	0	0	0	0
ENSG00000085449	7.32559207308515	0	37.0645244055913	33.4182068699007	23.1621111739259	28.1548094750637	38.176663758992	0	0
ENSG00000085465	0	0	0	0	0	0	0	0	0
ENSG00000085491	0	0	3.3584952609337	6.18027295177661	6.8002020042565	0	0.700910421557079	0.736752292984336	1.30045752392966
ENSG00000085511	0	0.434082860829348	5.37491857554365	3.16183776372234	2.20415359602147	0	7.15105068445769	0	0
ENSG00000085514	0	0	0.464763087017355	0	0	0	0	0	0
ENSG00000085552	0	0	0	0	0	0	0	0	0
ENSG00000085563	0	0	7.63600420905893	3.81905746534296	4.65072109556322	10.547320363845	0	0	0
ENSG00000085644	0	2.43813381148978	0.0501487713039151	0.698932690346885	0	0	0	0	0
ENSG00000085662	14.3842525817311	4.24445886119816	8.50169169987549	9.09306624645337	11.8854026698935	10.5777872116399	15.7266079383748	6.10368235094018	13.8861572555186
ENSG00000085719	26.736159713306	27.9199567105446	24.2203265221011	18.1926254321285	25.6476651129071	20.9862320903582	1.12373019721948	3.87673747934503	1.71072844676628
ENSG00000085721	31.1673880884851	8.47975042463995	23.5496216217723	29.2676177115452	27.4493759717432	38.6773889871501	18.4068462542387	28.1008145096261	27.6466596285954
ENSG00000085733	0	0	0.533269918025672	0.337830971178974	0.0717556944406156	9.91887233102596	0	0	0
ENSG00000085741	0	0	0	0	0	0	0	0	0
ENSG00000085760	21.1660998927858	1.87250222009991	8.14262289629213	5.59557421787539	6.68534920652759	8.43948424435933	0	17.0954768043211	0
ENSG00000085788	0	0	0.42796090410683	1.68092432450935	2.62590025394237	12.9106513523537	0	3.28585880041541	0.649593387233741
ENSG00000085831	0	0	1.00235502890753	0	0	0	0	0	0.0776252480778632
ENSG00000085832	20.6480901688868	44.9254308469529	35.0214578290511	37.816375742115	25.6633879728751	12.8081458597947	24.1974717966557	18.2572707783325	31.4582182887073
ENSG00000085840	18.9184437635975	0	3.94736108821236	1.87551479787485	1.32787180805737	31.9332366814343	1.89217802302676	0	1.33741546421896
ENSG00000085871	4.48895707744772	0	10.6866594848893	10.4744765849376	12.1549563065545	3.90455953106843	5.52310362382862	1.65135188357003	0
ENSG00000085872	0.51058696910998	0	0.0884618668037764	0.336248012848002	0.190451925959571	0	0.678470893344414	0.996167393871369	1.53456590868512
ENSG00000085978	16.0505273917737	0	19.2878241386254	15.4899304827718	15.8434891448137	7.01633330706152	0	2.43020777103543	14.1557218554248
ENSG00000085982	0	0	4.42762657742588	1.77527760607005	6.15379945983996	0.228484230656796	0	2.00814688573693	0
ENSG00000085998	5.47881273558264	1.81887932063574	1.11909575200668	0.797576126007996	1.05408242770675	0.285140956293367	0	6.87388140356064	0
ENSG00000085999	4.7133294000432	0.440666025541284	0.779490415318257	1.81065032074364	0.419546456083974	0	0	0.132997374107675	0
ENSG00000086015	1.60378991247463	0	0.486263754958893	1.02684057381356	0.26172257042031	0.247795976083652	0	0.912634477456048	0
ENSG00000086061	151.209279617109	166.755499182456	79.1494845112883	56.7178451369339	88.4605988572312	154.943968900365	163.96463279785	171.131531331468	176.785977568645
ENSG00000086062	35.0155302114553	19.4871235325075	53.1273810369246	47.9522725793274	44.1833328133405	34.5885958875143	30.5649685002482	37.8350307651576	44.6935309912633
ENSG00000086065	7.45650433766755	18.8001638667472	32.3803078195241	30.6773935858214	25.1215975784175	30.920298610647	11.1867290560283	47.7816908645346	27.8323661755085
ENSG00000086102	8.18645254833635	2.509248204704	26.2811130537084	12.8754631628014	17.1001302305468	5.83323754319651	2.04766213736485	18.8930407203088	0.633199705008039
ENSG00000086159	0	0	0	0	0	0	0	0	0
ENSG00000086189	24.8598839526982	9.27862071051648	22.8353028236989	30.2889330785602	27.6540389930198	43.8193765347531	34.402226779023	40.3619942878213	83.7518029784526
ENSG00000086200	0.0585563130887631	0	2.91166894307593	0.269936594055393	0.840911120460085	0.86854380982414	0	11.850298202831	0.846954901604792
ENSG00000086205	0	0	0	0	0	0	0	0	0
ENSG00000086232	1.39183069878169	0	4.87642627875154	3.80216245803743	7.06635794152753	0	0	7.58418552063321	11.9974732378367
ENSG00000086288	0	0	0	0	0	0	0	0	0
ENSG00000086289	0	0	0	0	0	0	0	0	0
ENSG00000086300	6.87915450795289	12.2778285608998	7.94566367235336	5.20143281510869	5.5595905482596	9.31280189004879	1.59605808997613	13.2858253999646	5.59954833655651
ENSG00000086475	6.22448706537527	33.474223718019	6.48740031447493	3.13840996778924	2.92035143267607	0.120215468683553	1.55083764692088	2.41502450035627	4.09229986712559
ENSG00000086504	6.83624432250283	0.158883486782819	10.3987634015006	11.572993404577	10.8913508102297	0	0	6.76131815979569	23.4628174317382
ENSG00000086506	0	0	0	0	0	0	0	0	0
ENSG00000086544	0	0	2.2058380142079	1.86322254056586	0.263833768366731	0	0.537079015358742	0	0
ENSG00000086548	0	0	0	0	0	0	0	0	0
ENSG00000086570	0	0	0	0	0	0	0	0	0
ENSG00000086589	5.98279464550937	7.62813390778569	8.4015146570647	13.8705753771609	9.04392313450041	3.89212925513953	6.83418632118868	10.94653014101	2.62226584302832
ENSG00000086598	80.3876953866219	94.2697394348961	78.0827290894438	90.3617375462799	96.0834143043357	104.009325347976	63.6406548171212	92.5804134770765	71.1057603642215
ENSG00000086619	0	0	0.283052220681312	0	1.67582447601441	0.432723191422937	0	1.88349061451003	0
ENSG00000086666	7.07960510860346	3.59189767457276	15.1114491818345	10.7698836986938	12.1077659169478	10.3258972789037	0	7.38339784678862	2.42033933162592
ENSG00000086696	0	0	0	0	0	0	0	0	0
ENSG00000086712	18.052862887139	41.6284665588909	5.62995549784368	0.452904645736812	5.00226884869142	1.73049504217022	0	22.5966939257347	2.51911053229154
ENSG00000086717	0	0	0	0	0	0	0	0	0
ENSG00000086730	0	7.11914632520446	6.69003012413055	8.80878760515634	7.20157265443225	5.21404590204836	0	2.01433961377868	0
ENSG00000086758	31.1137201466908	20.5999495830922	8.63485238046453	10.9952055025413	10.8752701079899	22.7932905919057	17.6918645153002	13.2595783457616	14.5577673280234
ENSG00000086827	0.175310405094742	0	14.6703743898494	7.00402723518639	16.936477886333	46.5889488950542	23.528300661135	13.0595103584759	0
ENSG00000086848	0.0607344304922921	0.166562855310655	0.736579074272959	0.933258057881916	1.1893506353532	0.0750709172998883	0	15.7597455071791	0
ENSG00000086967	0	0	0	0	0	0	0	0	0
ENSG00000086991	0	0	0	0	0	0	0	0	0
ENSG00000087008	7.27512101047212	0	2.31427403282429	6.78076815634525	6.383780262354	7.2234259609592	0	16.43619616308	34.3438024826728
ENSG00000087053	21.5573857681433	12.1719009650094	8.33710380770492	5.33290318789666	15.5094808126645	30.193357946988	23.1470458905778	9.61212723504272	30.3643190674737
ENSG00000087074	0	0	5.21332106187832	17.1139011150464	9.69336710850869	3.139695200746	13.760833543528	15.2832556453268	22.8660558937039
ENSG00000087076	0	1.7023845838952	1.88208358118526	0	2.02599411364851	0	0	0	0
ENSG00000087077	0	4.68963379029999	0.143025062965623	0	0	0	0	0	0
ENSG00000087085	0	0	0	0	0	0	0	0	0
ENSG00000087086	733.21260756959	970.35194181549	764.095923516869	907.790104502815	797.488047887401	865.658308782447	950.030689877976	881.986476771514	958.100675831562
ENSG00000087087	5.01463457575584	0.887259761945377	1.56946630837822	2.11282393249296	1.37269685920507	4.29885519162798	0.107475406271597	7.73225693929393	10.422395596443
ENSG00000087088	1.36090112769766	0	0.750219427500236	0.950540614509359	1.61516752949201	3.21136701782855	0	0.153603757379913	0.488032809674714
ENSG00000087095	0	0	1.08004929676163	0.304097910739109	0.387544517073866	0	0	0	0
ENSG00000087111	3.02526219810663	0	18.4116973131475	14.1996093938864	18.6705609172428	3.80737029626603	13.9603141921191	8.46817777906744	2.16977880390542
ENSG00000087116	0	0	0	0	0	0	0	0	0
ENSG00000087128	0	0	0	0	0	0	0	0	0
ENSG00000087152	0	8.75587215228217	0.133518865427122	0	0.862369040739484	0.136080212628196	0	3.96391349723061	0
ENSG00000087157	0	6.90724648895805	1.09650244019368	0	2.6136205358817	0	10.6409482957583	5.45222810148904	0
ENSG00000087191	12.1623229672094	10.652614066413	9.03552599131976	10.1761450505186	7.3155927880661	12.0423530245317	14.6383039924371	11.3844907137684	10.3824231726192
